chr1	17008200	17008800	smMHB1	13.9648	16.1224	14.7178	8.79854	14.4096	11.8914	11.978	7.0401	11.4945	7.01038
chr1	17412400	17413200	smMHB2	16.2968	9.78343	15.8379	10.4584	14.8413	10.9063	10.8381	5.46049	10.2136	6.74771
chr1	37932000	37933000	smMHB3	34.9811	1.53397	33.8174	0.410977	33.7336	3.12906	21.9178	3.42606	17.7309	4.3799
chr1	46558100	46559000	smMHB4	16.5153	13.1634	16.8119	7.68521	16.1012	10.1494	13.7661	5.51926	11.7859	8.62924
chr1	63245300	63247800	smMHB5	22.5077	1.32971	22.8833	5.44218	22.344	5.2975	20.8787	0.699218	19.033	4.78798
chr1	72385600	72387200	smMHB6	17.4031	18.317	18.3132	6.77219	18.1365	4.06306	12.9828	3.37027	13.2424	4.04704
chr1	90162200	90163200	smMHB7	19.1783	20.5679	17.4957	8.39908	16.2959	8.80469	12.9975	3.69016	11.6568	3.67568
chr1	90166800	90168400	smMHB8	16.8745	18.8225	16.963	14.1859	15.9553	12.847	13.2325	4.97635	11.6415	7.26213
chr1	91040600	91042800	smMHB9	32.414	32.5004	31.0655	12.8725	30.0148	11.2416	27.1146	6.23948	23.806	6.85305
chr1	94117200	94117900	smMHB10	18.2554	21.7672	17.2264	18.726	19.2725	13.3388	16.0649	8.15151	15.5655	13.5602
chr1	94814400	94816600	smMHB11	20.8652	16.6302	21.4865	6.10986	20.4553	4.37532	16.0785	3.38812	13.9863	7.16395
chr1	149941200	149942000	smMHB12	14.1811	15.7416	17.1662	13.5976	13.9581	16.058	7.0396	7.10732	15.3193	5.70051
chr1	154260400	154262200	smMHB13	18.3833	17.9814	14.9016	14.9879	15.2919	8.30292	11.4754	5.92912	11.8614	7.85818
chr1	167585900	167587800	smMHB14	19.126	12.9062	21.5281	11.1528	18.6349	9.84149	14.6431	6.50851	11.7185	8.13989
chr1	179899500	179900400	smMHB15	20.35	4.69851	19.0685	8.73492	13.6239	8.56032	12.6531	6.96449	13.8467	8.4284
chr1	191673600	191675400	smMHB16	7.8246	35.2167	22.9781	10.0658	26.9551	8.17172	10.1451	5.91292	12.1557	7.88618
chr10	12809400	12812400	smMHB17	39.4226	2.20835	39.3368	7.86806	38.4289	8.18665	33.8216	1.26307	27.814	4.66374
chr10	69449500	69456100	smMHB18	31.267	30.1636	29.7524	9.8644	26.9892	8.65853	25.7171	4.33648	22.2247	8.40627
chr10	70247300	70248300	smMHB19	17.1321	19.9511	14.594	14.1238	15.8996	12.7411	14.7029	8.28273	13.5094	10.5935
chr10	75102200	75104800	smMHB20	25.6111	24.3873	26.101	13.4564	24.4224	11.0905	21.1736	4.2967	19.325	9.86242
chr10	120703900	120705800	smMHB21	21.857	2.9309	21.7868	1.95457	20.5607	4.99098	13.9243	1.98135	15.1865	3.32599
chr11	3050100	3051200	smMHB22	19.8658	14.1805	20.5412	3.30795	19.0784	3.75836	15.9048	1.77279	13.4824	2.80657
chr11	3724600	3728000	smMHB23	17.8168	17.6349	18.511	10.6715	14.8253	10.5096	12.3725	3.9109	9.03742	7.02441
chr11	11925100	11927400	smMHB24	67.499	1.3809	55.2322	0.319253	63.1161	1.94462	48.4877	2.87395	59.6126	4.56609
chr11	22871600	22874400	smMHB25	40.6763	1.61678	43.7311	4.03102	38.6243	0.464824	36.7111	2.56181	33.4359	5.9923
chr11	58130000	58131200	smMHB26	35.1857	1.78083	31.1219	9.79906	34.6723	25.8662	30.8831	2.98855	24.4688	7.83991
chr11	88526400	88527800	smMHB27	22.769	22.3888	20.7727	16.0613	13.1896	9.3524	15.6891	5.0889	12.9226	8.28768
chr11	107900800	107902000	smMHB28	23.6835	2.7843	23.8834	1.66498	21.2057	0.0672613	17.3965	1.35274	13.0812	3.51899
chr11	107923000	107924000	smMHB29	17.6676	17.4829	17.636	5.30749	16.6925	3.19567	12.0605	3.08495	9.905	3.99836
chr11	114424400	114427800	smMHB30	12.1047	13.1819	12.0374	8.7716	10.3038	5.9921	8.21286	2.21882	7.71021	3.47395
chr12	5098000	5102600	smMHB31	15.0957	14.7643	14.8344	4.00163	13.7326	4.61921	10.6346	1.89596	9.01437	4.11269
chr12	13442400	13444200	smMHB32	26.5201	5.81447	25.9118	3.92484	19.9771	9.56197	20.4753	2.48817	20.1035	6.29102
chr12	75226800	75227800	smMHB33	20.8939	0.496978	19.4554	0.220947	16.1342	1.29472	14.3934	0.25815	15.4871	2.87466
chr12	81269400	81272400	smMHB34	24.7052	12.0255	23.998	7.25494	23.0323	10.3548	19.4488	3.62101	15.5152	4.30462
chr12	82473500	82474200	smMHB35	18.3573	21.0312	18.1599	12.5874	13.8026	15.0649	14.6664	7.10033	12.0355	7.12688
chr12	104991200	104992200	smMHB36	10.3727	19.5542	13.9957	16.5782	15.1891	3.75893	11.7885	5.19597	10.6384	8.27045
chr12	109112400	109113400	smMHB37	8.70804	9.77703	22.2015	4.54885	14.327	10.5455	14.2954	3.30902	17.6317	5.91958
chr12	111108800	111110000	smMHB38	26.9781	2.89618	24.4556	6.77807	23.8781	6.89308	19.4215	3.25766	18.9173	4.0968
chr12	113306600	113308100	smMHB39	15.7619	14.4398	14.8768	3.46588	13.4526	9.55252	13.2697	4.16148	12.3821	5.9712
chr12	114365600	114366400	smMHB40	17.4708	17.4721	17.7482	11.2663	16.7078	5.82804	14.8809	3.33185	11.2562	3.4232
chr13	29439400	29440200	smMHB41	18.8783	19.8824	18.6604	13.796	15.0947	9.69889	14.7454	6.30473	15.5587	8.97802
chr13	72503500	72504300	smMHB42	22.4578	3.32774	16.9796	7.47111	23.7635	0	17.9843	2.11821	15.292	2.1364
chr13	81724800	81725600	smMHB43	13.9743	15.284	16.685	12.8534	14.5529	15.0522	14.1853	10.4571	14.7796	13.3773
chr13	84376600	84377200	smMHB44	5.78558	3.19376	16.8481	5.26446	14.5298	1.38552	13.517	2.69812	7.56364	3.42724
chr13	93648800	93650200	smMHB45	10.9916	14.7403	13.1859	4.89289	14.2317	6.20044	9.87932	5.11379	9.70102	7.64197
chr14	8514800	8515400	smMHB46	13.6773	10.4398	15.83	14.3423	14.9199	15.9771	12.6717	5.92581	11.0848	9.7072
chr14	53136800	53137400	smMHB47	19.5308	16.1193	20.3982	11.373	16.6368	4.12065	12.2792	7.78184	11.2807	9.21729
chr14	61376800	61380600	smMHB48	14.0069	14.7582	14.3933	5.05404	11.9101	7.74039	9.58475	3.56123	9.36477	3.24673
chr14	64080900	64081700	smMHB49	19.3828	18.8569	19.1703	3.93932	17.8792	14.9085	15.1269	3.84027	13.6677	7.06692
chr14	77699100	77700000	smMHB50	9.7665	25.6559	17.1614	11.357	14.6296	12.133	14.7531	10.197	13.4783	14.8023
chr14	107957200	107957800	smMHB51	13.8573	17.059	13.2627	17.4136	17.7412	8.36401	12.1124	8.43484	10.4026	10.8213
chr15	7200200	7201400	smMHB52	15.0818	15.2185	14.4472	14.2349	14.9259	13.1652	10.5858	4.84395	11.2705	6.82699
chr15	72630800	72633600	smMHB53	12.0584	12.9116	13.313	5.8768	11.04	5.88636	9.52624	3.27672	7.93703	3.73286
chr15	72636900	72642000	smMHB54	26.1454	7.42197	26.9726	4.53425	25.3245	2.88058	21.8692	1.45372	19.8479	3.9065
chr15	93298600	93299800	smMHB55	17.8239	18.6764	17.3024	4.40869	16.0878	8.16986	14.1609	2.912	13.6368	6.81452
chr15	96884800	96890000	smMHB56	26.0065	4.93211	26.9203	5.71471	21.3786	2.65058	18.6028	1.82877	18.2008	4.14889
chr15	101025200	101026000	smMHB57	21.3325	21.58	20.0688	19.1768	20.2604	7.53608	16.2419	5.52577	13.1714	5.37821
chr16	31156100	31158000	smMHB58	22.003	21.1768	20.8894	5.83788	17.6635	6.15032	14.1711	2.36095	12.9566	4.04175
chr16	85644400	85645000	smMHB59	23.24	0.932838	23.1477	1.98284	20.6685	3.61618	14.9471	0.876515	14.985	6.62871
chr16	89963600	89964700	smMHB60	39.3763	1.2508	35.9503	11.4144	37.9022	0.478208	32.7105	5.32388	29.168	6.08883
chr16	93789400	93790000	smMHB61	15.9474	16.0339	14.7788	12.1147	13.2906	12.3267	11.308	2.273	10.1716	3.22872
chr16	96037000	96038200	smMHB62	17.8004	17.6299	14.4716	10.4347	16.8004	11.4662	12.0175	4.15627	12.4032	4.71438
chr17	12934000	12936400	smMHB63	42.2357	2.5177	39.0904	1.79814	41.7945	13.2369	34.6559	5.95403	32.7504	6.66551
chr17	30636600	30637200	smMHB64	13.2132	15.5829	14.9622	8.09749	13.9359	13.2827	11.3642	6.01686	10.9056	8.4263
chr17	32724200	32724800	smMHB65	14.8005	12.346	15.4216	9.29156	14.5511	4.43675	9.59647	2.21938	9.95992	5.30972
chr17	34181600	34183800	smMHB66	15.3857	15.1656	15.8979	12.0018	13.2384	8.62236	11.8874	3.45976	11.1012	5.00339
chr17	34535400	34536600	smMHB67	27.7541	0.744194	32.3911	0.390603	28.2984	4.57146	27.8978	0.810932	14.437	2.31288
chr17	66688600	66694200	smMHB68	22.9055	19.2968	23.53	6.8973	19.2223	5.73942	16.557	3.73806	14.9557	4.66517
chr17	74176400	74179600	smMHB69	16.4312	14.4599	15.8156	2.73845	14.1834	3.85138	11.6452	2.70351	11.2871	3.75103
chr17	87532900	87534700	smMHB70	35.2031	2.34598	26.19	1.17539	28.9622	0.251772	26.7659	2.66376	21.8893	3.45747
chr18	61515600	61518500	smMHB71	17.4068	17.6644	17.3765	4.55402	15.7636	8.25891	13.0788	3.2357	12.3802	4.60248
chr18	69319000	69319600	smMHB72	13.881	22.8563	14.7451	13.522	14.1264	13.9885	13.9661	8.81296	11.6229	12.0844
chr18	80155800	80156800	smMHB73	21.8101	2.63949	20.1168	7.29647	20.5421	4.06357	16.9125	1.40661	13.4341	4.66713
chr19	6247700	6248700	smMHB74	22.2455	24.3954	22.1892	14.3544	20.2108	11.9948	20.032	5.30226	19.0641	8.8978
chr19	9643800	9644400	smMHB75	13.0503	13.9012	15.2098	12.8174	13.9712	11.9022	12.0154	7.87682	10.4017	7.53675
chr19	9792200	9793000	smMHB76	20.6292	18.7728	15.1266	10.3574	16.3191	4.51306	14.2843	6.343	15.475	10.9607
chr19	46654400	46655400	smMHB77	29.7699	5.77806	28.5884	3.07548	27.6598	3.6132	21.4848	2.87631	21.5452	4.14176
chr2	27351000	27352600	smMHB78	23.3567	3.44473	14.7656	5.32258	18.7978	3.67657	17.556	3.85332	10.6795	4.52678
chr2	58574600	58575600	smMHB79	18.5873	13.5266	18.5219	10.0397	16.8509	3.08989	13.3799	6.76805	14.4437	8.42851
chr2	59681200	59682100	smMHB80	30.693	1.37253	29.6719	0.812042	27.3695	1.10357	22.2995	2.59815	22.7163	2.67601
chr2	82043500	82044200	smMHB81	18.41	13.9947	18.0975	10.6681	16.5832	13.7257	15.1309	7.65242	12.4658	8.97405
chr2	90153400	90154000	smMHB82	15.4267	17.4218	15.9198	15.2241	15.4825	15.7823	12.2995	7.18525	9.97497	9.47011
chr2	152511500	152514200	smMHB83	33.3495	4.76987	31.2386	2.63618	30.0338	1.576	27.1385	2.78221	23.6132	3.69407
chr2	157382900	157388400	smMHB84	28.5596	7.71546	27.8048	2.67073	25.6775	2.64826	25.3626	1.79846	20.2803	4.01866
chr2	165340200	165342600	smMHB85	22.2627	21.9859	21.8344	7.10938	20.5556	10.7481	17.7645	5.79706	16.9937	7.19802
chr2	169709100	169711900	smMHB86	30.2462	19.4424	29.7221	15.743	26.0389	12.7623	24.618	6.38984	21.1167	8.69551
chr2	170330300	170331000	smMHB87	26.4699	26.5735	26.1279	15.4695	16.3842	8.3518	17.4546	2.41874	12.2045	3.78949
chr2	174170800	174172400	smMHB88	26.5157	20.985	24.1084	10.979	25.0052	17.232	23.2812	5.42637	18.2605	7.02381
chr2	179239200	179240000	smMHB89	15.1421	14.9316	14.8551	4.35738	15.2124	3.76383	9.48063	4.275	10.4114	4.93177
chr3	49186200	49187200	smMHB90	16.736	1.12973	16.2178	10.8892	11.5437	3.45762	10.6935	4.99268	7.82837	2.13561
chr3	88044600	88046400	smMHB91	28.0384	4.40944	34.4069	2.20682	30.0561	11.7494	26.0219	1.60481	21.5353	4.85004
chr3	144153000	144153700	smMHB92	21.636	14.9281	17.0335	7.85214	17.6167	8.43085	13.1588	4.68737	13.2526	8.41711
chr4	24196800	24197600	smMHB93	16.8231	11.9973	17.5456	12.4236	13.8814	13.7284	12.4688	5.10055	10.0323	9.6247
chr4	32980900	32982000	smMHB94	20.5311	14.5357	20.653	6.58634	20.2653	6.18496	16.4083	3.37818	16.5885	5.52589
chr4	57211600	57212800	smMHB95	18.6994	19.1393	19.3507	4.22938	18.8853	6.15095	15.4139	3.26263	12.7528	4.64445
chr4	63056000	63056800	smMHB96	18.9524	20.3705	20.432	15.3692	17.288	0.892586	14.5998	4.93265	12.2985	4.38141
chr4	65274400	65276200	smMHB97	29.5315	10.5484	30.2123	5.63709	23.9718	3.78848	23.8148	1.99131	20.1689	4.52799
