chr1	17008200	17008800	smMHB1	0.273537	0.194381	0.519983	0.663073	0.654728	0.958568	1.40434	1.4793	1.97032	2.20484
chr1	17412400	17413200	smMHB2	0.208748	0.185738	0.776588	0.378379	0.580579	0.375302	1.0023	0.628014	1.08546	0.679238
chr1	37932000	37933000	smMHB3	0.565339	0.0680048	0.446152	0.0923034	0.48527	0.0450771	1.01162	0.178928	0.94173	0.31037
chr1	46558100	46559000	smMHB4	0.478679	0.166234	0.657676	0.504767	0.728327	0.929176	0.875833	0.865582	0.983723	0.82109
chr1	63245300	63247800	smMHB5	0.264525	0.0952071	0.553873	0.0568022	0.418539	0.0775886	1.04265	0.119122	0.913228	0.164803
chr1	72385600	72387200	smMHB6	0.408087	0.0212513	0.361754	0.114343	0.604562	0.175389	0.669466	0.105376	0.39914	0.199946
chr1	90162200	90163200	smMHB7	0.981607	0.37182	0.657258	0.321875	0.462684	0.193504	0.601378	0.388152	0.559714	0.480797
chr1	90166800	90168400	smMHB8	0.347471	0.0603546	0.596933	0.349091	0.343744	0.243048	0.580009	0.942958	0.795418	0.986245
chr1	91040600	91042800	smMHB9	0.482044	0.170013	0.645964	0.134527	0.549613	0.0902922	0.445942	0.0864564	0.39931	0.146486
chr1	94117200	94117900	smMHB10	0.324452	0.366744	0.545939	0.334891	0.468883	0.327484	0.746153	0.577599	0.851738	0.888534
chr1	94814400	94816600	smMHB11	0.639856	0.141342	1.09865	0.221827	0.489253	0.121982	0.33553	0.11332	0.27254	0.104062
chr1	149941200	149942000	smMHB12	0.349743	0.277334	0.677209	0.373941	0.458371	0.402745	1.17717	1.17859	1.12145	1.13134
chr1	154260400	154262200	smMHB13	0.370072	0.203543	0.482089	0.30386	0.37096	0.356439	0.596806	0.456339	0.501767	0.425076
chr1	167585900	167587800	smMHB14	0.41597	0.0828576	0.271984	0.138578	0.425455	0.306947	0.683841	0.678944	1.06282	1.23472
chr1	179899500	179900400	smMHB15	0.311259	0.532521	0.885545	1.06686	0.814069	1.04323	1.56646	0.779084	1.45263	1.3706
chr1	191673600	191675400	smMHB16	0.166811	0.167934	0.772781	0.0788914	0.412496	0.109319	0.356674	0.0578915	0.194562	0.10281
chr10	12809400	12812400	smMHB17	0.410349	0.0664179	1.15169	0.123622	0.818855	0.093424	1.83381	0.245907	1.8123	0.321276
chr10	69449500	69456100	smMHB18	0.298649	0.160456	0.44238	0.107638	0.328433	0.130417	0.739522	0.147891	0.809697	0.182469
chr10	70247300	70248300	smMHB19	0.199129	0.211495	0.468888	0.241051	0.38583	0.225269	0.67126	0.385027	0.55092	0.446463
chr10	75102200	75104800	smMHB20	0.304238	0.0392331	1.08871	0.281822	0.617153	0.171487	0.304168	0.0709085	0.24465	0.0578274
chr10	120703900	120705800	smMHB21	0.372936	0.161065	0.74883	0.197933	0.47768	0.239891	0.519078	0.363819	0.570975	0.498797
chr11	3050100	3051200	smMHB22	6.26696	5.22222	8.24423	3.04542	4.56173	1.66358	3.91719	2.50342	3.4098	2.2064
chr11	3724600	3728000	smMHB23	0.215767	0.186214	0.347383	0.20956	0.290249	0.11678	0.248014	0.219174	0.238464	0.23091
chr11	11925100	11927400	smMHB24	0.47399	0.131871	1.71563	0.277832	1.04916	0.15613	1.70222	0.505223	1.88068	0.739974
chr11	22871600	22874400	smMHB25	0.415169	0.107775	0.994814	0.203159	0.882051	0.134506	2.03626	0.538298	2.39843	0.725675
chr11	58130000	58131200	smMHB26	0.587521	0.0585118	1.23935	0.259452	0.821679	0.135173	0.496943	0.0963474	0.402076	0.133348
chr11	88526400	88527800	smMHB27	0.29504	0.0242871	0.436342	0.223149	0.35648	0.283942	0.470598	0.332663	0.32691	0.128819
chr11	107900800	107902000	smMHB28	0.163475	0.0950649	0.34745	0.180561	0.400643	0.142472	0.664746	0.933815	0.844309	0.8946
chr11	107923000	107924000	smMHB29	0.334756	0.102007	0.560137	0.234898	0.553026	0.146909	0.449966	0.118742	0.549956	0.194601
chr11	114424400	114427800	smMHB30	0.350185	0.321226	0.381307	0.261488	0.276626	0.214463	0.368443	0.332298	0.548397	0.557587
chr12	5098000	5102600	smMHB31	0.259092	0.111986	0.478531	0.17838	0.44632	0.114825	0.217833	0.0460447	0.269123	0.077819
chr12	13442400	13444200	smMHB32	0.434898	0.230273	0.601628	0.142202	0.521065	0.10601	0.508949	0.0804593	0.699074	0.206581
chr12	75226800	75227800	smMHB33	0.310067	0.158453	0.456842	0.125793	0.703386	0.11643	1.49368	0.142789	1.06738	0.230051
chr12	81269400	81272400	smMHB34	0.251243	0.0738416	0.752119	0.208548	0.50538	0.0969274	0.545903	0.126848	0.40069	0.0568517
chr12	82473500	82474200	smMHB35	0.230354	0.207902	0.891831	0.188493	0.546706	0.200361	0.594741	0.140712	0.756566	0.219923
chr12	104991200	104992200	smMHB36	0.233121	0.211496	0.560438	0.212295	0.480564	0.29522	0.937203	1.07914	0.685728	1.04935
chr12	109112400	109113400	smMHB37	0.291464	0.230368	0.441935	0.174666	0.485688	0.280272	0.154904	0.18409	0.434061	0.19646
chr12	111108800	111110000	smMHB38	0.213574	0.028335	0.498024	0.135397	0.376334	0.148895	0.370657	0.319725	0.599048	0.636579
chr12	113306600	113308100	smMHB39	0.215562	0.0680051	0.415685	0.242194	0.588959	0.514922	0.61514	0.633743	0.665809	1.12587
chr12	114365600	114366400	smMHB40	0.295735	0.0850053	1.05346	0.422311	0.922625	0.395738	0.559707	0.0560422	0.283109	0.212419
chr13	29439400	29440200	smMHB41	0.328182	0.176174	0.893848	0.487395	0.95726	0.862419	1.79414	1.7684	1.58798	2.2963
chr13	72503500	72504300	smMHB42	0.318459	0.184463	0.652364	0.0872749	0.486864	0.0973653	0.38856	0.166938	0.614709	0.107217
chr13	81724800	81725600	smMHB43	0.543905	0.340028	0.573876	0.413879	0.541758	0.49865	0.842958	0.614937	0.796773	0.800864
chr13	84376600	84377200	smMHB44	0.351187	0.150462	0.46954	0.0692266	0.838059	0.163881	1.55942	0.181147	0.881053	0.362343
chr13	93648800	93650200	smMHB45	0.390527	0.0714048	0.596596	0.259072	0.5718	0.368274	0.582448	0.428153	1.00637	0.534484
chr14	8514800	8515400	smMHB46	0.61937	0.396699	1.08213	0.598777	0.578921	0.702624	1.45093	1.34389	1.56694	1.4692
chr14	53136800	53137400	smMHB47	0.474499	0.274005	0.768432	0.781804	0.90585	1.65107	1.30793	1.73449	1.51393	2.21166
